coordinates,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy,mode,key,artist_id,place,geo,tweet_lang,track_id,created_at,lang,time_zone,user_id,id
,0.0069,0.34,0.15,0.281,0.13699999999999998,-8.44,169.889,0.000482,0.9540000000000001,1.0,1.0,6097f89e3092d4ccd249c9d479785c1f,,,en,83e0468ac5c1450eaa8f6059a8866fcf,2014-01-02 07:01:55,en,Athens,1131815390,418623166580531200
,0.0,0.0528,0.0285,0.6459999999999999,0.966,-5.314,126.272,0.0201,0.8059999999999999,0.0,6.0,cee025d18552cfb5ddd0d5d532ad8a36,,,en,be01e4ab9aa83a69a1ed1551e5377be9,2014-01-02 07:02:01,en,London,37464498,418623191557603300
,0.0,0.0976,0.068,0.593,0.626,-8.698,112.295,0.175,0.7909999999999999,0.0,8.0,2236fba063dc3394a53ba90cca61d773,,,en,6630f67d12b8f1ece4da5b6e7d28ec45,2014-01-02 07:02:03,en,,1548741788,418623202911203300
,7.240000000000001e-05,0.324,0.0431,0.8740000000000001,0.93,-5.28,116.01700000000001,0.0412,0.6920000000000001,0.0,5.0,5da1abae03e5366919646f9b5c2e5c99,,,en,b42c4727be43063311a98306d04df1ee,2014-01-02 07:02:04,en,Eastern Time (US & Canada),1629243692,418623203573903360
,0.0334,0.20199999999999999,0.0437,0.522,0.424,-6.178999999999999,104.921,0.000611,0.7909999999999999,0.0,7.0,0775500143c171f509f872e054e48ba0,,,en,9dc0ed4ed1cf72384125be48a7d1c311,2014-01-02 07:02:08,en,London,164625845,418623221387493400
,0.0909,0.297,0.0402,0.515,0.36,-9.628,101.911,0.588,0.511,0.0,0.0,0486c50bd56daeda83983319d4a2e770,,,en,1342c334641d5522fb085c4994259c37,2014-01-02 07:02:29,en,London,2260597448,418623310633517060
,2.01e-06,0.0935,0.0414,0.526,0.519,-5.226,132.991,0.00021400000000000002,0.905,1.0,7.0,78730be68011dbf5e01001176ced4747,,,en,eb1b7c115f669c3ef5618f1bdee07350,2014-01-02 07:02:31,en,Edinburgh,520741165,418623317013053440
,0.00479,0.256,0.0295,0.445,0.271,-16.178,80.55199999999999,0.0109,0.401,1.0,8.0,2a54911d5b37aaa4a9595ff2fb251f6f,,,en,017ae84b0a2b0933942082d30c212cdf,2014-01-02 07:02:39,en,Edinburgh,463215079,418623352769490940
,0.0,0.287,0.271,0.804,0.5589999999999999,-6.1610000000000005,101.95100000000001,0.139,0.7240000000000001,0.0,11.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,f3a5df64b5c5e0a3a7b01f64234361e0,2014-01-02 07:02:44,en,,1268222954,418623372897964000
,0.0068200000000000005,0.0863,0.0406,0.877,0.768,-5.221,107.439,0.215,0.9259999999999999,0.0,7.0,444ae3852fe4119a609710af50a80208,,,en,113b472e04ecdebb47cee213a92d1172,2014-01-02 07:03:02,en,Istanbul,95380609,418623447116558340
,0.721,0.10800000000000001,0.0254,0.7190000000000001,0.389,-11.091,105.07799999999999,0.509,0.5820000000000001,1.0,4.0,f6e22a07f557606e419c1615e53852f0,,,en,b48383faddd11f555d35ec1dd7a0e40d,2014-01-02 07:03:33,es,Buenos Aires,145500140,418623580583514100
,0.721,0.10800000000000001,0.0254,0.7190000000000001,0.389,-11.091,105.07799999999999,0.509,0.5820000000000001,1.0,4.0,f6e22a07f557606e419c1615e53852f0,,,en,b48383faddd11f555d35ec1dd7a0e40d,2014-01-02 07:03:34,es,Buenos Aires,145500140,418623584782012400
,0.000365,0.0847,0.0278,0.534,0.185,-11.780999999999999,173.56099999999998,0.314,0.415,0.0,1.0,f6e22a07f557606e419c1615e53852f0,,,en,6dab75cfbd117b462677b5bcadcc2d3a,2014-01-02 07:03:49,es,Buenos Aires,145500140,418623645251276800
,0.000365,0.0847,0.0278,0.534,0.185,-11.780999999999999,173.56099999999998,0.314,0.415,0.0,1.0,f6e22a07f557606e419c1615e53852f0,,,en,6dab75cfbd117b462677b5bcadcc2d3a,2014-01-02 07:03:50,es,Buenos Aires,145500140,418623649596588000
,0.00225,0.331,0.0633,0.37,0.40399999999999997,-3.2960000000000003,155.17700000000002,6.28e-05,0.981,1.0,5.0,760564f519ec878f1869267a847da6c3,,,en,74b7735de7b3bc957be7ceac64a76920,2014-01-02 07:03:56,en,Atlantic Time (Canada),295885877,418623675429314560
,0.0381,0.115,0.086,0.7490000000000001,0.966,-9.359,142.024,0.00186,0.605,0.0,8.0,9455990d2cefb4faced3cc936a428412,,,en,754ac7e39219e71d677d2ef30c812c5e,2014-01-02 07:04:05,en,Eastern Time (US & Canada),844637467,418623711315783700
,0.00418,0.114,0.0302,0.579,0.157,-17.584,136.695,0.256,0.201,0.0,4.0,f6e22a07f557606e419c1615e53852f0,,,en,451cd38b4a6280debc2d005ddc73f199,2014-01-02 07:04:30,es,Buenos Aires,145500140,418623819533008900
,0.00418,0.114,0.0302,0.579,0.157,-17.584,136.695,0.256,0.201,0.0,4.0,f6e22a07f557606e419c1615e53852f0,,,en,451cd38b4a6280debc2d005ddc73f199,2014-01-02 07:04:32,es,Buenos Aires,145500140,418623826910789600
,0.009179999999999999,0.18,0.026000000000000002,0.738,0.897,-4.368,107.23299999999999,0.0964,0.809,0.0,11.0,1741fadc5f86ae751dba19e27f2a811d,,,en,a92dc34736a3775d9bc7569e8fc14633,2014-01-02 07:05:57,en,London,2260597448,418624183468167200
,0.0,0.064,0.138,0.667,0.496,-8.323,75.069,0.331,0.41,0.0,4.0,730b13765787de9db7383734b8db253b,,,en,741c109c1ef13a3a44da60d61db3a867,2014-01-02 07:06:18,en,Eastern Time (US & Canada),848051089,418624269472395260
,0.00020299999999999997,0.0695,0.0426,0.685,0.884,-4.189,123.978,0.0071400000000000005,0.8640000000000001,1.0,7.0,c2e867e4a8d519c07cbcda5b0b2cdf84,,,en,c63f7246436020f13203fabd33cee18d,2014-01-02 07:06:19,en,Eastern Time (US & Canada),1906126580,418624274719469600
,1.9600000000000002e-05,0.11900000000000001,0.0377,0.852,0.887,-8.663,92.11200000000001,0.0117,0.563,0.0,10.0,a94fb1545d9e42280eba595e883f9daf,,,en,c98a1a74de1f06340543c21a57820415,2014-01-02 07:06:40,en,Central Time (US & Canada),238684375,418624364373114900
,6.25e-05,0.111,0.0343,0.7759999999999999,0.919,-5.696000000000001,96.88799999999999,0.0728,0.603,1.0,5.0,651faef175451b43088ed6fab4aab961,,,en,35d35bbd25c27187efafdb87a36018b0,2014-01-02 07:07:03,en,Atlantic Time (Canada),556459171,418624460912984060
,5.489999999999999e-05,0.0765,0.301,0.762,0.6559999999999999,-8.616,100.353,0.26899999999999996,0.39299999999999996,1.0,8.0,9f752bf654239c0a7361512b264cf158,,,en,f0b30cc0928ecee96eb64d5cc5ff6e06,2014-01-02 07:07:04,en,Central Time (US & Canada),17945688,418624462821793800
,0.00149,0.0961,0.0277,0.49,0.184,-10.992,124.92200000000001,0.652,0.284,1.0,2.0,189c0ee9bf4c1d762535613f7fc2895f,,,en,e103020ed2f3cbd8a6cefe4d950c5a5d,2014-01-02 07:07:49,en,,418819750,418624653503242240
,0.0569,0.0262,0.0768,0.9109999999999999,0.907,-5.412999999999999,108.23100000000001,0.128,0.917,1.0,0.0,ad95ae953afd4d29e651b35a7b241f2a,,,en,8d6091cadbd10a29a423b79e2a4edaf2,2014-01-02 07:08:07,en,,1548741788,418624727339368450
,1.6100000000000002e-05,0.10099999999999999,0.0269,0.708,0.284,-6.206,106.0,0.0745,0.722,0.0,1.0,bc77ed97c8d920d3b21295e7482116f8,,,en,a91da22471f84628503ae881076575b9,2014-01-02 07:08:07,en,Eastern Time (US & Canada),1629243692,418624727570071550
,8.55e-06,0.105,0.031,0.39399999999999996,0.162,-14.314,116.801,0.168,0.27399999999999997,1.0,5.0,f6e22a07f557606e419c1615e53852f0,,,en,4b963cfc8d73e38784e413092cbb1fdb,2014-01-02 07:08:45,es,Buenos Aires,145500140,418624887952261100
,8.55e-06,0.105,0.031,0.39399999999999996,0.162,-14.314,116.801,0.168,0.27399999999999997,1.0,5.0,f6e22a07f557606e419c1615e53852f0,,,en,4b963cfc8d73e38784e413092cbb1fdb,2014-01-02 07:08:47,es,Buenos Aires,145500140,418624897183924200
,0.0,0.114,0.0329,0.655,0.251,-6.582000000000001,122.02,0.0223,0.523,1.0,6.0,bce8a196230952719e68559277c36a33,,,en,5bb56778555720ff5278faa2ccbb2ecd,2014-01-02 07:09:18,en,,359122436,418625026360090600
,0.00685,0.115,0.0331,0.57,0.336,-8.495,124.955,0.556,0.643,0.0,3.0,a187f27e0548592eedf4a525ce317bbe,,,en,b42029d16424eb5408c5642ad8f14751,2014-01-02 07:09:21,en,London,164625845,418625039697981440
,0.0,0.515,0.7929999999999999,0.6609999999999999,0.701,-7.004,199.123,0.0205,0.664,1.0,1.0,603a08aad3163c7054ca715d8db47302,,,en,5f63607f7907c1c9e63758dfcabaa5d5,2014-01-02 07:09:29,en,Eastern Time (US & Canada),377213856,418625072199639040
,0.0,0.371,0.316,0.435,0.428,-6.931,79.697,0.171,0.569,0.0,5.0,1401bb675f94a1fef5a968fccf836cc2,,,en,e4a39d3231ed392fcfaf5728f42b9be8,2014-01-02 07:09:56,en,Arizona,30609170,418625186066595840
,0.685,0.253,0.0541,0.215,0.174,-11.107999999999999,115.264,0.128,0.457,1.0,1.0,a61b878c2b563f289de2109fa0f42144,,,en,2f347169390eb8d6b0037c6912235686,2014-01-02 07:10:05,en,Melbourne,107387041,418625223722680300
,0.0,0.0881,0.0422,0.6559999999999999,0.961,-7.516,164.079,0.368,0.8340000000000001,1.0,7.0,795194bef1a7ec956898afb604bb6b5a,,,es,c00aadd848065cbdf0b49ae86625b42e,2014-01-02 07:10:18,en,Eastern Time (US & Canada),132787611,418625279175950340
,0.0,0.0696,0.0496,0.675,0.179,-5.69,129.71200000000002,0.0033,0.521,0.0,1.0,24b9298a187e48162094bf976c57f9f7,,,en,42ad7f2cc391502c77be972e673e6186,2014-01-02 07:10:22,fr,,1371406783,418625296330657800
,2.71e-05,0.111,0.0334,0.233,0.115,-11.370999999999999,70.626,0.606,0.313,1.0,5.0,f6e22a07f557606e419c1615e53852f0,,,en,ea2dc0aedc807e87d971ca5b5ee5340c,2014-01-02 07:10:47,en,London,585098987,418625398545846300
,0.000188,0.6459999999999999,0.0312,0.713,0.7290000000000001,-5.83,122.029,0.297,0.654,0.0,6.0,5767334553d552d3de97216287d56d9f,,,en,8420dcec1d784cc19e876a921729c102,2014-01-02 07:11:00,en,Central Time (US & Canada),238684375,418625454523031550
,0.0,0.293,0.11599999999999999,0.344,0.382,-3.675,167.81900000000002,8.48e-05,0.972,0.0,11.0,9c097cebde29fec5fa6e70c5aa549db6,,,en,2077e337b68c5c297942fa44449240d4,2014-01-02 07:11:04,en,,1311436706,418625469916139500
,0.000535,0.113,0.0321,0.647,0.9640000000000001,-7.042000000000001,177.833,0.0917,0.433,1.0,0.0,17c72894c58281656c6da64eed00578d,,,en,6bca1dc76dcb90da9b0c5b99e2c2d6e4,2014-01-02 07:11:43,en,,418819750,418625635272384500
,0.0034799999999999996,0.252,0.0391,0.6559999999999999,0.8109999999999999,-11.18,154.139,0.509,0.624,0.0,9.0,a4782eef5210c683b63ce33d1f859fdc,,,en,caecc145d1b14d475d11fbf088e79915,2014-01-02 07:11:47,en,Eastern Time (US & Canada),848051089,418625648815382500
,0.0,0.335,0.0282,0.5720000000000001,0.332,-6.897,139.876,0.146,0.529,1.0,0.0,618ec48ad714bf2b9f6e9ce377c285c1,,,en,1c11225c8a348f96e8a091325dc0e2dc,2014-01-02 07:12:04,en,Eastern Time (US & Canada),1906126580,418625720907071500
,0.0,0.0904,0.0451,0.41100000000000003,0.262,-10.876,174.905,0.703,0.322,1.0,7.0,b21dfb148d20b1febdd8d86417f925c1,,,en,4b3993e6a7d53b9cfc4c32dafb0b07ee,2014-01-02 07:13:01,en,Istanbul,95380609,418625960217690100
,0.6709999999999999,0.313,0.0312,0.752,0.41600000000000004,-12.355,109.96799999999999,0.075,0.48200000000000004,0.0,0.0,ddc37b9d707d2953fb8ec5cb454c3c06,,,en,533307f464e6239fb894eba2f47b0693,2014-01-02 07:13:39,en,Pacific Time (US & Canada),14203234,418626122352295940
,0.0931,0.0706,0.0449,0.503,0.36,-10.569,62.302,0.0496,0.588,1.0,9.0,8d54ebdcd4f13bc5b91bed6fdb91014e,,,en,d575aafe461d1db6f21c00d8021dae54,2014-01-02 07:13:54,en,London,164625845,418626184059297800
,0.0048200000000000005,0.10400000000000001,0.0361,0.773,0.938,-7.526,105.816,0.00809,0.7709999999999999,0.0,11.0,611001d99dab0c4ecc430c42f6fa7454,,,en,a36870954b5fd7461f71b1e00c1541c8,2014-01-02 07:14:05,en,,1548741788,418626228807933950
,0.0,0.33799999999999997,0.381,0.44299999999999995,0.39299999999999996,-5.973,178.425,0.00352,0.6829999999999999,0.0,10.0,ec62eff385ef17bc73d96166ec40a8c3,,,en,5ede2d97e5c4e7cc23eb80bd988b9aa6,2014-01-02 07:14:47,en,,1268222954,418626405673349100
,0.0,0.0807,0.196,0.682,0.657,-3.4330000000000003,86.069,0.233,0.9079999999999999,1.0,8.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,7293b1cd4ab4832f74bcec5cc3634fce,2014-01-02 07:14:58,en,,1268222954,418626450703396860
,1.06e-06,0.22,0.221,0.647,0.377,-6.683,123.689,0.00498,0.586,0.0,1.0,77ecfbe0b5e206531bae6b5ac3b8b7f0,,,en,9741b9be03cee168134e0bdd0366e7d5,2014-01-02 07:15:00,en,Central Time (US & Canada),774789176,418626459264380900
,0.00265,0.285,0.0608,0.517,0.485,-4.262,140.048,0.000266,0.925,1.0,0.0,7336011bbdccb615a586ae48410e24d0,,,en,c05b3e7370bc9fde4a4e3d95145d8c0d,2014-01-02 07:15:02,en,Athens,1131815390,418626468235968500
,0.0,0.212,0.0485,0.725,0.37200000000000005,-8.177,126.131,0.10400000000000001,0.371,0.0,10.0,c026548b7fa4b1f772f2f59374b93bba,,,en,87caf5191247ea20d8c6263bb6a19027,2014-01-02 07:15:02,en,Eastern Time (US & Canada),194640276,418626470417023000
,0.6609999999999999,0.0883,0.0441,0.48700000000000004,0.21600000000000003,-22.265,77.23100000000001,0.9209999999999999,0.10300000000000001,1.0,2.0,5ffbf54ec7b8bc5c25dfb399b031b36f,,,sk,ba1d6aba0e671ee0cf112e4649d88c93,2014-01-02 07:15:05,fr,Eastern Time (US & Canada),17622174,418626481351589900
,0.0995,0.207,0.0537,0.342,0.483,-7.273,168.847,0.00648,0.5870000000000001,0.0,11.0,d9e0b91f82115a8402611b91f678e327,,,en,25736aec67fb817a4b4e4b893529a55c,2014-01-02 07:15:16,en,,418819750,418626529170829300
,0.0,0.626,0.18600000000000003,0.616,0.40299999999999997,-6.1,113.022,0.258,0.965,1.0,1.0,a2b96ccffdfe9061d4314f6fddc1acbf,,,en,af4dddca7c10d851bbce71723ef5c53d,2014-01-02 07:15:33,en,Arizona,1358348454,418626596694540300
,0.00399,0.165,0.0366,0.9,0.9620000000000001,-15.557,115.09100000000001,0.321,0.45899999999999996,0.0,6.0,870247077faed357b2dbad7e5644d0f4,,,en,38f2cda34329a7e7174a947db5a11fd7,2014-01-02 07:15:36,es,Buenos Aires,145500140,418626613329559550
,0.0132,0.134,0.0435,0.462,0.682,-7.8870000000000005,133.899,0.215,0.889,1.0,7.0,0a6de9d8668281593bbd349ef75c1f49,,,en,6b532d201c062b8cc5a20e7f3c56937f,2014-01-02 07:15:37,en,Central Time (US & Canada),17945688,418626616215212000
,0.00399,0.165,0.0366,0.9,0.9620000000000001,-15.557,115.09100000000001,0.321,0.45899999999999996,0.0,6.0,870247077faed357b2dbad7e5644d0f4,,,en,38f2cda34329a7e7174a947db5a11fd7,2014-01-02 07:15:38,es,Buenos Aires,145500140,418626618010378240
,0.0,0.0873,0.0413,0.475,0.574,-2.545,151.988,0.0418,0.9359999999999999,1.0,5.0,a32ace249927aaae3e91ffcdfe74c67f,,,en,db668b945825cf27581e6590a01809be,2014-01-02 07:15:46,en,Eastern Time (US & Canada),1906126580,418626653124694000
,0.0,0.3,0.0283,0.7829999999999999,0.809,-13.154000000000002,94.949,0.5,0.391,0.0,11.0,3842aed40865ec56c9d1ac7443d5d063,,,en,aee3a0394cb7daa09bed0832d00a3db6,2014-01-02 07:16:14,en,London,2260597448,418626771903184900
,0.0,0.151,0.0357,0.218,0.35200000000000004,-6.496,73.27,0.825,0.33399999999999996,1.0,11.0,9b7243e5a082ab981a8e9e7344f3d2f9,,,en,bad659978a6d0968ad1f3c21648fc5af,2014-01-02 07:17:04,en,Melbourne,985591650,418626982226579460
,0.0016,0.133,0.0871,0.568,0.396,-2.2159999999999997,105.069,0.0814,0.941,1.0,6.0,13200cfba0547e7ad146481614bd7caa,,,en,06ec2753ed21bc34046afdb8844d9047,2014-01-02 07:17:18,fr,,1660016348,418627040242589700
,3.43e-06,0.12300000000000001,0.0498,0.6990000000000001,0.7040000000000001,-3.602,155.958,0.00115,0.9079999999999999,0.0,9.0,df92431075fcaede3dd50888f25f398f,,,en,ac3191c770c479ac5e13c0b6a0975ce0,2014-01-02 07:18:27,en,London,164625845,418627328550641660
,0.883,0.0612,0.0475,0.5589999999999999,0.635,-12.585999999999999,112.214,0.6659999999999999,0.32899999999999996,1.0,2.0,0381b2744e8dfebe9f00076f5ddea245,,,en,c9f732ac4c407734c476a5135dc089ba,2014-01-02 07:18:55,fr,Eastern Time (US & Canada),87351610,418627447123619840
,0.0,0.127,0.24600000000000002,0.679,0.7709999999999999,-6.582999999999999,80.003,0.0221,0.732,0.0,4.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,53b90948bb687ac2df726ed8cdd05993,2014-01-02 07:19:01,en,,1268222954,418627472339390460
,0.0113,0.0689,0.0479,0.6629999999999999,0.44799999999999995,-7.733,131.965,0.005220000000000001,0.6679999999999999,0.0,3.0,a8db3b2037f3030d077745f2b887fd2f,,,en,156a4994f5b0f4d89c53a717b416eae4,2014-01-02 07:19:05,nl,Amsterdam,731281268,418627487779000300
,0.000335,0.14,0.0306,0.391,0.34700000000000003,-9.251,121.946,0.41700000000000004,0.45,1.0,11.0,4340bd682fd01015dbc1c0358f793b6a,,,sk,cd87b9f203abd3e86e38c216f52ff485,2014-01-02 07:19:08,en,,827789010,418627502161297400
,2.9999999999999997e-05,0.6920000000000001,0.0352,0.324,0.29100000000000004,-9.811,113.165,0.212,0.39799999999999996,0.0,6.0,dc81952301ed30d02d49b9ba00bd74f3,,,en,7df4e6eb450ce8209f504ff0bdc47a1e,2014-01-02 07:19:09,en,,418819750,418627505755787260
,4.5600000000000004e-05,0.107,0.0321,0.48700000000000004,0.18100000000000002,-4.251,90.083,0.34600000000000003,0.6679999999999999,1.0,10.0,4138f58f37c8b9ea3ae358a7caa08005,,,en,f3a04129a966b6710070ce56d6a27d78,2014-01-02 07:19:28,en,Eastern Time (US & Canada),1906126580,418627583652032500
,0.00168,0.273,0.0849,0.385,0.872,-4.967,156.55700000000002,0.174,0.9259999999999999,1.0,0.0,1562f91148e86b0c19db4660998cb2a5,,,en,d67454232e5da03a2a0d39f9d4908195,2014-01-02 07:19:30,nl,Amsterdam,270214872,418627593920057340
,0.000335,0.14,0.0306,0.391,0.34700000000000003,-9.251,121.946,0.41700000000000004,0.45,1.0,11.0,4340bd682fd01015dbc1c0358f793b6a,,,en,cd87b9f203abd3e86e38c216f52ff485,2014-01-02 07:20:03,en,London,37464498,418627731614490600
,0.0,0.0579,0.152,0.648,0.408,-5.185,126.64399999999999,0.19,0.737,1.0,6.0,a6fcd53452b485f4b0d313768c40ee3e,,,en,ec8cbe8198ceb52dfe0fbecab6dd1800,2014-01-02 07:20:18,en,Central Time (US & Canada),16634031,418627795179556860
,0.00047300000000000006,0.114,0.0384,0.436,0.711,-4.446000000000001,138.743,0.0031899999999999997,0.871,1.0,9.0,8d54ebdcd4f13bc5b91bed6fdb91014e,,,en,4d02be13a63de9ae8bfcb662f5216ce7,2014-01-02 07:20:29,en,,1311436706,418627841656647700
,1.49e-06,0.125,0.0644,0.83,0.9209999999999999,-6.926,132.011,0.0622,0.48200000000000004,1.0,7.0,3f4b91d84934a3eddc4d389e8c029c46,,,es,2e05ac65d74630d130e066ca4e71e488,2014-01-02 07:20:50,en,Atlantic Time (Canada),1587472880,418627929493741600
,0.792,0.0812,0.035,0.423,0.87,-13.675,151.993,0.0181,0.619,0.0,9.0,27e9e1cd31703ce2c2af5ff9c6504d70,,,en,c4821bf6c0fa90a6c07f7c0a18a3d15c,2014-01-02 07:21:20,en,Pacific Time (US & Canada),946275781,418628052432986100
,0.000154,0.0917,0.0373,0.7020000000000001,0.725,-6.002999999999999,112.845,0.00854,0.898,1.0,9.0,470c658011d8c6b817c58e2b0e648c40,,,en,12440dc6814745bcc115a4482beabe6a,2014-01-02 07:21:32,en,London,164625845,418628102944997400
,0.0,0.203,0.193,0.6659999999999999,0.762,-8.168,93.198,0.135,0.736,0.0,8.0,f6e22a07f557606e419c1615e53852f0,,,en,2abdc3526fe78287a90ab674a8a9ae35,2014-01-02 07:21:50,es,Buenos Aires,145500140,418628180053078000
,0.0,0.203,0.193,0.6659999999999999,0.762,-8.168,93.198,0.135,0.736,0.0,8.0,f6e22a07f557606e419c1615e53852f0,,,en,2abdc3526fe78287a90ab674a8a9ae35,2014-01-02 07:21:52,es,Buenos Aires,145500140,418628190295556100
,0.0169,0.16699999999999998,0.22899999999999998,0.23399999999999999,0.0607,-3.659,95.052,0.00117,0.9940000000000001,1.0,8.0,121189969c46f49b8249633c2d5a7bfa,,,en,98ee3b6e02cc4caa04f52bd963841d3e,2014-01-02 07:22:00,en,,1901627161,418628223342481400
,0.007890000000000001,0.0863,0.0833,0.7929999999999999,0.546,-9.28,120.036,0.00457,0.685,1.0,7.0,0ef483b2f03ec0f528ba54926d89f326,,,sl,a9744e9b3927f9397a206186afafd93d,2014-01-02 07:22:01,en,Istanbul,95380609,418628225850691600
,0.0,0.981,0.125,0.519,0.5529999999999999,-8.936,145.566,0.145,0.7190000000000001,1.0,7.0,f6e22a07f557606e419c1615e53852f0,,,en,671bbff0d7af7d67c77c7a8e00313841,2014-01-02 07:22:14,es,Buenos Aires,145500140,418628280171102200
,0.0,0.981,0.125,0.519,0.5529999999999999,-8.936,145.566,0.145,0.7190000000000001,1.0,7.0,f6e22a07f557606e419c1615e53852f0,,,en,671bbff0d7af7d67c77c7a8e00313841,2014-01-02 07:22:16,es,Buenos Aires,145500140,418628287636979700
,7.87e-06,0.484,0.0887,0.7859999999999999,0.845,-6.642,97.853,0.599,0.706,0.0,8.0,65f8ca846b654b182c4f808467a6752b,,,id,e0c0e60b8d52c1b9b1c8185690144150,2014-01-02 07:22:33,fr,,866423124,418628358650744800
,0.00021,0.28600000000000003,0.0328,0.6859999999999999,0.638,-10.927999999999999,131.977,0.43,0.45399999999999996,0.0,10.0,ad44ac8c02285f6b9164a08492a78f92,,,en,5072b35b54c0ae123ea3dd1cdd0e53ae,2014-01-02 07:22:56,en,London,585098987,418628456386424800
,0.0,0.11800000000000001,0.0593,0.706,0.22,-7.237,110.443,0.146,0.5579999999999999,0.0,2.0,5da1abae03e5366919646f9b5c2e5c99,,,en,57fc0d783fd0f733b884b061b93168cb,2014-01-02 07:23:05,en,Atlantic Time (Canada),556459171,418628492989693950
,0.122,0.11199999999999999,0.0377,0.703,0.192,-10.682,114.27600000000001,0.579,0.14,0.0,11.0,436ceda60b9cc419859e3d5303af0215,,,en,9e08bb5267ed0678fc26de2b2f987b9a,2014-01-02 07:23:24,en,,827789010,418628575030673400
,0.0,0.794,0.145,0.556,0.429,-7.902,129.72899999999998,0.57,0.5710000000000001,1.0,0.0,a4782eef5210c683b63ce33d1f859fdc,,,en,b5b23733650a1c4a2ff6f20091423b4d,2014-01-02 07:23:27,en,Eastern Time (US & Canada),848051089,418628587214733300
,0.0427,0.0801,0.0349,0.39899999999999997,0.406,-8.817,99.09100000000001,0.00221,0.521,1.0,9.0,f811fd68944141717ec5652935dfe40d,,,en,a5804f2c92eb15dff39aa0184975130c,2014-01-02 07:24:00,en,,359122436,418628725929164800
,0.0427,0.0801,0.0349,0.39899999999999997,0.406,-8.817,99.09100000000001,0.00221,0.521,1.0,9.0,f811fd68944141717ec5652935dfe40d,,,en,a5804f2c92eb15dff39aa0184975130c,2014-01-02 07:24:06,en,,359122436,418628750260322300
,0.0331,0.105,0.0311,0.494,0.536,-10.449000000000002,96.89299999999999,0.0945,0.484,1.0,9.0,954601796c16fa224b98f54b380855c7,,,en,6d23f3b31d6f314dd13a28ad45b95e45,2014-01-02 07:24:19,en,Central Time (US & Canada),19615058,418628804069064700
,0.0,0.0869,0.0499,0.313,0.462,-7.024,80.455,0.2,0.593,1.0,7.0,1a6d097328a4a2d33dd6206285cbd794,,,en,6bc33068dd29ff1fb5ab4b0f2549db13,2014-01-02 07:25:02,en,Amsterdam,2232998196,418628986428997600
,0.122,0.11199999999999999,0.0377,0.703,0.192,-10.682,114.27600000000001,0.579,0.14,0.0,11.0,436ceda60b9cc419859e3d5303af0215,,,en,9e08bb5267ed0678fc26de2b2f987b9a,2014-01-02 07:25:02,en,London,37464498,418628986944507900
,0.578,0.08900000000000001,0.034,0.768,0.966,-7.604,126.01299999999999,0.0269,0.55,0.0,9.0,ce15694c1c49213bcb3d0379bda930fa,,,en,2dd488e5577e3c9985b73ec5798b3bcc,2014-01-02 07:25:03,en,,329923777,418628989448495100
,0.713,0.158,0.10300000000000001,0.381,0.348,-8.765,121.869,0.00141,0.8590000000000001,1.0,6.0,30ca5da579352da01699409104d5c010,,,en,d9fe36b93150f89c78371dddd2e89cc6,2014-01-02 07:25:39,en,Melbourne,471944004,418629138639888400
,0.00569,0.162,0.0302,0.602,0.69,-12.288,85.751,0.204,0.442,1.0,0.0,754b0af2e2c6d87ba1430d187daeecc3,,,en,1d8a9e15b9c4b9067072f726bb3a0bac,2014-01-02 07:25:53,en,Pacific Time (US & Canada),946275781,418629198308458500
,1.41e-06,0.0526,0.0402,0.8109999999999999,0.799,-9.687999999999999,92.94,0.0193,0.45799999999999996,0.0,5.0,e12a8b6e18ee3d67dc8153f4f4713a40,,,en,e880add160e1eaa893617775e2705c07,2014-01-02 07:26:09,en-gb,London,2262037056,418629267962871800
,0.00031299999999999996,0.348,0.0503,0.32299999999999995,0.539,-7.35,136.232,0.315,0.8390000000000001,1.0,1.0,154a67340e8c14dd5253dc4ff6120197,,,en,2d2a5f756769448b4a162013c0fe7a55,2014-01-02 07:26:12,en,London,2260597448,418629277974687740
,5.5799999999999994e-05,0.17800000000000002,0.0325,0.38799999999999996,0.5770000000000001,-9.799,190.043,0.6629999999999999,0.595,1.0,1.0,adce2317e57f46afe5b10a14f24e414d,,,en,ddbb207108abecc1a8dd95a2b7e3e89e,2014-01-02 07:27:03,en,,418819750,418629491821674500
,0.0,0.629,0.17600000000000002,0.7170000000000001,0.6559999999999999,-3.823,127.92299999999999,0.0748,0.835,0.0,1.0,401a284fda3e4513d672a45ec3d6d142,,,et,1da76e3a86fddd3f018d5f2a56d6c660,2014-01-02 07:27:24,fr,,1371406783,418629579772014600
,0.00412,0.304,0.0657,0.846,0.823,-6.523,124.99600000000001,0.368,0.6729999999999999,1.0,2.0,701809f38468558ae9230f0e784de23f,,,en,4ecf0915a31356c8b925e96e621ab9e6,2014-01-02 07:27:35,en,,359122436,418629627759038460
,0.0,0.131,0.122,0.8240000000000001,0.623,-4.763,136.518,0.0208,0.87,0.0,5.0,d899be7d37d6a3a6fc8eb5f2a02aafb1,,,en,1d5bd9a67f06891620008b4f2eff91ca,2014-01-02 07:27:38,en,Arizona,30609170,418629638051856400
